TransactionID,CustomerID,Amount,Date,Time,Merchant,Location,TransactionType,AccountBalance,DeviceID
TXN000892,CUST0156,1719.96,2026-06-05,11:14:01,ATM Withdrawal,Australia,POS,13658.27,DEV6967
TXN000300,CUST0156,999.97,2026-06-05,19:24:01,Jewelry,USA,Mobile Payment,72481.77,DEV6967
TXN001571,CUST0156,2102.83,2026-06-06,15:07:01,Entertainment,India,Mobile Payment,23155.4,DEV6967
TXN000935,CUST0156,2646.97,2026-06-06,16:17:01,Dining,Singapore,Online,8437.12,DEV6967
TXN002544,CUST0156,17.42,2026-06-07,11:38:01,Online Shopping,USA,ATM,7291.04,DEV6967
TXN000920,CUST0156,1991.22,2026-06-07,16:24:01,Dining,India,POS,19619.29,DEV6967
TXN004600,CUST0156,129.88,2026-06-09,17:49:01,Utilities,Singapore,Online,44651.98,DEV6967
TXN000851,CUST0156,2226.92,2026-06-09,21:52:01,Electronics,USA,POS,68060.93,DEV6967
TXN004841,CUST0156,2773.1,2026-06-13,06:04:01,Dining,Singapore,Online,59835.54,DEV6967
TXN003172,CUST0156,671.13,2026-06-14,16:43:01,Jewelry,Germany,Mobile Payment,39165.19,DEV6967
TXN003842,CUST0156,2498.48,2026-06-15,16:21:01,Online Shopping,India,POS,93440.01,DEV6967
TXN002939,CUST0156,808.31,2026-06-16,14:50:01,Jewelry,UAE,POS,45135.29,DEV6967
TXN001689,CUST0156,1746.72,2026-06-17,05:54:01,Fuel,India,ATM,57834.66,DEV6967
TXN004059,CUST0156,2977.54,2026-06-17,17:31:01,Utilities,Australia,Online,26658.51,DEV6967
TXN004798,CUST0156,1934.84,2026-06-19,16:02:01,Travel,UAE,Online,27859.67,DEV6967
TXN000023,CUST0156,1572.49,2026-06-20,02:07:01,Entertainment,Germany,ATM,86156.5,DEV6967
TXN001204,CUST0156,1441.42,2026-06-21,02:59:01,Fuel,India,ATM,62901.77,DEV6967
TXN002457,CUST0156,41894.52,2026-06-22,03:39:01,Fuel,Iran,ATM,13556.94,DEV6967
TXN001778,CUST0156,1515.35,2026-06-22,08:51:01,Utilities,Australia,Wire Transfer,35581.98,DEV6967
TXN003768,CUST0156,248.64,2026-06-24,12:29:01,Electronics,UK,POS,2180.03,DEV6967
TXN001730,CUST0156,1665.09,2026-06-24,13:50:01,Electronics,India,ATM,35331.16,DEV6967
TXN000891,CUST0156,253.29,2026-06-24,14:08:01,Entertainment,Germany,POS,73693.5,DEV6967
TXN002834,CUST0156,699.18,2026-06-27,14:08:01,Fuel,Australia,Online,28763.83,DEV6967
TXN000076,CUST0156,96.57,2026-06-27,16:35:01,Fuel,UK,ATM,35751.32,DEV6967
TXN001544,CUST0156,2257.38,2026-06-27,17:43:01,Jewelry,Singapore,Online,50812.1,DEV6967
TXN001157,CUST0156,843.1,2026-06-30,02:00:01,Dining,India,Mobile Payment,84040.21,DEV6967
TXN003007,CUST0156,1589.99,2026-07-01,15:42:01,Jewelry,UK,POS,84442.25,DEV6967
TXN001819,CUST0157,2469.41,2026-05-31,21:03:01,Travel,UK,Wire Transfer,84964.03,DEV2146
TXN001859,CUST0157,538.86,2026-05-31,21:23:01,Electronics,UAE,POS,37878.42,DEV6409
TXN001456,CUST0157,978.8,2026-06-02,14:36:01,Utilities,Australia,POS,88442.7,DEV2146
TXN004658,CUST0157,2692.71,2026-06-04,08:38:01,Online Shopping,Australia,Online,68461.37,DEV2146
TXN001206,CUST0157,538.95,2026-06-05,17:05:01,Travel,Australia,POS,42537.69,DEV2146
TXN001527,CUST0157,331.09,2026-06-06,01:35:01,Fuel,USA,Wire Transfer,58384.12,DEV6409
TXN000440,CUST0157,719.05,2026-06-06,11:34:01,Utilities,Germany,ATM,37226.49,DEV6409
TXN003693,CUST0157,1246.28,2026-06-09,21:55:01,Online Shopping,UAE,POS,92151.18,DEV2146
TXN003499,CUST0157,930.37,2026-06-10,10:18:01,Dining,USA,Wire Transfer,97210.19,DEV6409
TXN002072,CUST0157,2048.79,2026-06-11,01:08:01,Fuel,Germany,Mobile Payment,70497.09,DEV2146
TXN000570,CUST0157,42.24,2026-06-11,12:07:01,ATM Withdrawal,Germany,Wire Transfer,57822.56,DEV6409
TXN001910,CUST0157,1974.24,2026-06-14,22:10:01,Travel,UK,Wire Transfer,9006.21,DEV2146
TXN000250,CUST0157,647.04,2026-06-15,06:04:01,Travel,UAE,Wire Transfer,61991.53,DEV6409
TXN004811,CUST0157,920.4,2026-06-16,17:07:01,Jewelry,UAE,Online,10107.06,DEV6409
TXN002927,CUST0157,720.37,2026-06-17,13:45:01,Grocery,UAE,POS,57006.73,DEV2146
TXN000294,CUST0157,1493.59,2026-06-18,22:17:01,Electronics,UK,Online,35334.2,DEV6409
TXN003653,CUST0157,650.24,2026-06-20,14:25:01,Utilities,USA,Online,37601.38,DEV6409
TXN000352,CUST0157,10879.49,2026-06-22,01:15:01,Jewelry,Singapore,Wire Transfer,5551.26,DEV6409
TXN001427,CUST0157,2754.83,2026-06-22,22:30:01,Travel,India,POS,72107.19,DEV2146
TXN003638,CUST0157,769.98,2026-06-23,07:15:01,Utilities,UAE,POS,15721.68,DEV6409
TXN001632,CUST0157,1798.99,2026-06-26,03:08:01,Dining,UAE,POS,48125.23,DEV6409
TXN004485,CUST0157,183.77,2026-06-29,14:44:01,Entertainment,USA,Wire Transfer,60442.11,DEV2146
TXN000716,CUST0157,945.9,2026-06-30,02:51:01,Online Shopping,USA,Wire Transfer,76603.87,DEV2146
TXN002391,CUST0157,2465.15,2026-06-30,14:00:01,Utilities,Singapore,Mobile Payment,25546.89,DEV6409
TXN004258,CUST0157,2937.23,2026-06-30,20:07:01,Online Shopping,Germany,Online,21015.66,DEV2146
TXN004651,CUST0157,1523.1,2026-07-01,06:13:01,Travel,USA,ATM,8453.05,DEV2146
TXN001377,CUST0157,1978.88,2026-07-01,09:17:01,Jewelry,Australia,Wire Transfer,94457.1,DEV2146
TXN003199,CUST0157,2134.81,2026-07-01,14:58:01,Grocery,Singapore,Wire Transfer,81425.12,DEV6409
TXN000427,CUST0158,1968.51,2026-06-02,05:33:01,Electronics,USA,ATM,78187.62,DEV5920
TXN004632,CUST0158,1819.21,2026-06-02,22:27:01,Dining,Singapore,POS,51798.43,DEV5920
TXN003537,CUST0158,44111.07,2026-06-04,02:53:01,Jewelry,UAE,ATM,25324.74,DEV3041
TXN001322,CUST0158,2248.67,2026-06-04,09:49:01,Utilities,Australia,Online,13457.46,DEV3041
TXN004679,CUST0158,512.65,2026-06-05,00:38:01,ATM Withdrawal,Singapore,Mobile Payment,58660.98,DEV3041
TXN004643,CUST0158,1698.25,2026-06-05,09:53:01,Electronics,India,Mobile Payment,97762.46,DEV3041
TXN001796,CUST0158,841.01,2026-06-08,11:49:01,Utilities,USA,Mobile Payment,7090.34,DEV3041
TXN000120,CUST0158,2844.23,2026-06-09,15:08:01,Jewelry,India,ATM,51795.52,DEV3041
TXN004367,CUST0158,1178.82,2026-06-09,16:45:01,Electronics,USA,Wire Transfer,29375.81,DEV5920
TXN004471,CUST0158,1144.41,2026-06-09,18:46:01,Travel,Australia,Mobile Payment,38338.3,DEV5920
TXN000814,CUST0158,1368.36,2026-06-10,23:24:01,Grocery,Australia,Wire Transfer,22721.18,DEV3041
TXN004654,CUST0158,799.12,2026-06-12,17:41:01,Fuel,UAE,ATM,54282.64,DEV3041
TXN004676,CUST0158,1553.73,2026-06-12,22:55:01,Jewelry,UAE,POS,31306.76,DEV3041
TXN003369,CUST0158,68.39,2026-06-13,08:04:01,Jewelry,Singapore,ATM,91145.89,DEV3041
TXN002659,CUST0158,1329.45,2026-06-14,02:51:01,Utilities,UK,Wire Transfer,16814.53,DEV5920
TXN001368,CUST0158,2200.34,2026-06-14,17:28:01,Utilities,USA,Online,83738.2,DEV3041
TXN004327,CUST0158,1190.1,2026-06-16,14:19:01,Utilities,UAE,Mobile Payment,7365.26,DEV5920
TXN003250,CUST0158,832.35,2026-06-17,10:23:01,Utilities,Singapore,POS,52035.3,DEV3041
TXN000133,CUST0158,1779.51,2026-06-17,14:28:01,Travel,Singapore,Online,66214.55,DEV5920
TXN002896,CUST0158,466.58,2026-06-20,02:39:01,Fuel,Germany,POS,93558.63,DEV3041
TXN003401,CUST0158,611.18,2026-06-20,03:18:01,Online Shopping,Singapore,ATM,78999.65,DEV5920
TXN001733,CUST0158,1489.75,2026-06-21,15:47:01,Entertainment,Singapore,Wire Transfer,54655.7,DEV5920
TXN003177,CUST0158,2195.12,2026-06-23,07:24:01,Dining,Australia,POS,33659.72,DEV3041
TXN002331,CUST0158,666.62,2026-06-23,20:54:01,Dining,UK,Mobile Payment,62299.51,DEV3041
TXN002645,CUST0158,2036.26,2026-06-25,05:30:01,Electronics,UAE,POS,67337.92,DEV5920
TXN002163,CUST0159,1638.21,2026-06-01,14:39:01,Jewelry,Australia,POS,37305.09,DEV6344
TXN003500,CUST0159,1815.09,2026-06-03,02:55:01,Grocery,India,Mobile Payment,95125.34,DEV7691
TXN000862,CUST0159,896.88,2026-06-05,05:49:01,Jewelry,USA,Online,64561.85,DEV7691
TXN003678,CUST0159,2801.63,2026-06-07,14:58:01,Utilities,UAE,Mobile Payment,49855.84,DEV6344
TXN003949,CUST0159,55.08,2026-06-13,08:03:01,Jewelry,Singapore,Online,36365.41,DEV6344
TXN004495,CUST0159,437.51,2026-06-14,19:36:01,Jewelry,India,Mobile Payment,66863.1,DEV7691
TXN000135,CUST0159,876.12,2026-06-16,14:52:01,Entertainment,UK,Online,80664.13,DEV6344
TXN000947,CUST0159,850.61,2026-06-16,23:33:01,Fuel,India,Online,66966.71,DEV6344
TXN004210,CUST0159,144.17,2026-06-17,01:12:01,Electronics,UK,Wire Transfer,13305.46,DEV6344
TXN002018,CUST0159,1367.17,2026-06-18,12:59:01,Utilities,India,Mobile Payment,47982.08,DEV7691
TXN004254,CUST0159,1562.26,2026-06-18,13:11:01,Online Shopping,UK,Wire Transfer,59670.11,DEV7691
TXN002399,CUST0159,1560.58,2026-06-20,22:21:01,Online Shopping,USA,Online,4067.04,DEV6344
TXN004191,CUST0159,2600.78,2026-06-21,01:30:01,Fuel,UAE,Online,14191.8,DEV7691
TXN003941,CUST0159,2626.54,2026-06-21,08:50:01,Grocery,USA,POS,65085.8,DEV6344
TXN003914,CUST0159,2072.26,2026-06-21,12:59:01,Fuel,Singapore,Mobile Payment,56838.82,DEV6344
TXN002583,CUST0159,2048.96,2026-06-21,18:44:01,Dining,Singapore,Online,33535.02,DEV7691
TXN000228,CUST0159,899.36,2026-06-22,17:09:01,Utilities,Singapore,POS,67538.9,DEV6344
TXN000621,CUST0159,2836.51,2026-06-23,19:50:01,Online Shopping,UAE,POS,11985.69,DEV6344
TXN003506,CUST0159,31.27,2026-06-25,09:47:01,Online Shopping,India,ATM,68105.07,DEV7691
TXN000605,CUST0159,665.64,2026-06-25,11:50:01,Dining,Australia,ATM,6253.83,DEV7691
TXN000475,CUST0159,968.88,2026-06-25,13:33:01,ATM Withdrawal,India,Wire Transfer,19797.08,DEV6344
TXN004201,CUST0159,2934.64,2026-06-25,14:38:01,Travel,Singapore,POS,12361.84,DEV6344
TXN004862,CUST0159,149.0,2026-06-27,12:04:01,Electronics,India,Wire Transfer,7034.38,DEV6344
TXN004550,CUST0159,2179.03,2026-06-28,06:14:01,ATM Withdrawal,UK,Wire Transfer,55547.06,DEV7691
TXN003029,CUST0159,176.11,2026-06-28,16:22:01,Jewelry,UK,Wire Transfer,14029.2,DEV6344
TXN000437,CUST0159,831.45,2026-06-29,13:13:01,ATM Withdrawal,USA,ATM,40390.07,DEV7691
TXN002147,CUST0159,2175.35,2026-06-29,15:57:01,Online Shopping,Singapore,Wire Transfer,17898.96,DEV6344
TXN002051,CUST0160,411.98,2026-05-31,22:19:01,Utilities,Germany,POS,22337.1,DEV5844
TXN002845,CUST0160,2890.49,2026-06-02,20:19:01,ATM Withdrawal,USA,ATM,79815.66,DEV3085
TXN002936,CUST0160,467.94,2026-06-04,14:02:01,Online Shopping,Singapore,Wire Transfer,45000.3,DEV5844
TXN004414,CUST0160,1356.39,2026-06-04,19:10:01,Grocery,USA,Mobile Payment,35212.78,DEV5844
TXN003262,CUST0160,2594.17,2026-06-06,07:46:01,Jewelry,Australia,Mobile Payment,92028.81,DEV3085
TXN001788,CUST0160,1719.93,2026-06-06,19:36:01,Jewelry,Germany,ATM,21631.79,DEV5844
TXN000413,CUST0160,2059.92,2026-06-09,00:04:01,Utilities,Germany,Mobile Payment,7815.45,DEV3085
TXN000979,CUST0160,2749.54,2026-06-11,21:35:01,Online Shopping,UAE,ATM,81261.22,DEV5844
TXN001043,CUST0160,1705.75,2026-06-13,07:30:01,Electronics,UK,Wire Transfer,17557.66,DEV5844
TXN003876,CUST0160,2004.99,2026-06-13,20:32:01,Grocery,UK,Mobile Payment,97526.67,DEV5844
TXN001252,CUST0160,79.99,2026-06-14,08:06:01,ATM Withdrawal,UK,Wire Transfer,98978.34,DEV3085
TXN001878,CUST0160,1548.33,2026-06-14,12:51:01,Utilities,USA,POS,31301.43,DEV3085
TXN004287,CUST0160,2219.91,2026-06-14,14:40:01,ATM Withdrawal,Australia,POS,92111.12,DEV5844
TXN004158,CUST0160,344.88,2026-06-14,16:28:01,Jewelry,UK,POS,40274.4,DEV3085
TXN002236,CUST0160,487.33,2026-06-14,21:00:01,Dining,India,ATM,2489.43,DEV3085
TXN003131,CUST0160,1170.18,2026-06-16,16:09:01,Electronics,Germany,ATM,70428.24,DEV5844
TXN001915,CUST0160,614.53,2026-06-16,22:48:01,ATM Withdrawal,UK,POS,22108.52,DEV5844
TXN001686,CUST0160,2251.49,2026-06-17,02:36:01,Electronics,India,Online,31096.61,DEV5844
TXN000566,CUST0160,2462.01,2026-06-17,07:53:01,Online Shopping,Germany,Online,19393.31,DEV5844
TXN000856,CUST0160,371.2,2026-06-18,06:45:01,Electronics,USA,ATM,33013.41,DEV5844
TXN002078,CUST0160,1300.08,2026-06-21,23:20:01,Online Shopping,India,ATM,62726.74,DEV5844
TXN003157,CUST0160,1707.64,2026-06-22,13:55:01,Entertainment,Germany,Online,72426.91,DEV5844
TXN000746,CUST0160,2004.5,2026-06-23,17:23:01,Travel,USA,Online,16475.1,DEV3085
TXN003732,CUST0160,1773.77,2026-06-24,11:17:01,Fuel,USA,Wire Transfer,84306.61,DEV5844
TXN002501,CUST0160,1267.02,2026-06-26,19:17:01,Dining,USA,Online,46556.65,DEV5844
TXN003659,CUST0160,2058.69,2026-06-27,02:48:01,Grocery,UAE,Wire Transfer,6021.65,DEV5844
TXN004998,CUST0160,1027.63,2026-06-29,13:19:01,Grocery,Australia,Mobile Payment,64261.76,DEV3085
TXN001194,CUST0160,1627.64,2026-06-30,02:53:01,Dining,UAE,POS,59671.27,DEV5844
TXN004247,CUST0160,1286.93,2026-06-30,14:54:01,Electronics,Singapore,ATM,36184.88,DEV3085
TXN003292,CUST0160,857.44,2026-07-01,16:28:01,Online Shopping,Singapore,ATM,53931.25,DEV3085
TXN001934,CUST0161,1017.06,2026-06-04,01:59:01,Utilities,Singapore,Online,96024.59,DEV7888
TXN001031,CUST0161,2125.65,2026-06-04,18:57:01,Utilities,India,Wire Transfer,3503.7,DEV7888
TXN002460,CUST0161,1353.71,2026-06-04,22:49:01,Dining,Germany,Online,93984.11,DEV7888
TXN003595,CUST0161,565.56,2026-06-07,00:11:01,ATM Withdrawal,Singapore,Wire Transfer,90005.24,DEV7888
TXN001956,CUST0161,2837.09,2026-06-07,23:00:01,Fuel,India,POS,28465.01,DEV7888
TXN000337,CUST0161,1039.61,2026-06-08,17:14:01,Electronics,USA,Wire Transfer,50830.31,DEV7888
TXN001845,CUST0161,1853.24,2026-06-09,11:45:01,Utilities,Singapore,Online,70189.19,DEV7888
TXN000604,CUST0161,23.66,2026-06-10,05:44:01,Dining,USA,POS,98673.75,DEV7888
TXN003613,CUST0161,1724.88,2026-06-11,17:25:01,Grocery,USA,ATM,7813.58,DEV7888
TXN000563,CUST0161,1311.22,2026-06-13,06:42:01,Travel,USA,Wire Transfer,14767.82,DEV7888
TXN001656,CUST0161,1236.45,2026-06-14,00:33:01,Utilities,Australia,Mobile Payment,46542.34,DEV7888
TXN003143,CUST0161,2176.67,2026-06-14,05:38:01,Utilities,India,Online,13518.07,DEV7888
TXN002505,CUST0161,948.48,2026-06-14,09:38:01,ATM Withdrawal,Singapore,POS,98894.46,DEV7888
TXN000089,CUST0161,1332.2,2026-06-14,20:48:01,Fuel,UK,Mobile Payment,6561.04,DEV7888
TXN002402,CUST0161,1233.03,2026-06-15,13:44:01,Jewelry,Singapore,Mobile Payment,33987.35,DEV7888
TXN003557,CUST0161,1727.53,2026-06-16,02:41:01,Online Shopping,USA,ATM,88059.01,DEV7888
TXN001625,CUST0161,2876.28,2026-06-16,18:27:01,ATM Withdrawal,UK,Wire Transfer,57227.16,DEV7888
TXN000181,CUST0161,2917.15,2026-06-18,09:21:01,Jewelry,UAE,Mobile Payment,32554.71,DEV7888
TXN000648,CUST0161,1542.45,2026-06-22,21:41:01,Grocery,Singapore,ATM,17121.88,DEV7888
TXN002417,CUST0161,1340.0,2026-06-23,19:00:01,Grocery,Singapore,Online,39782.47,DEV7888
TXN002530,CUST0161,1279.84,2026-06-24,13:25:01,Grocery,Germany,ATM,2299.67,DEV7888
TXN002954,CUST0161,511.26,2026-06-25,00:44:01,Fuel,USA,Wire Transfer,1186.21,DEV7888
TXN002106,CUST0161,900.61,2026-06-25,09:05:01,Utilities,USA,Mobile Payment,3225.01,DEV7888
TXN003640,CUST0161,1674.87,2026-06-25,11:48:01,Online Shopping,India,Wire Transfer,53506.57,DEV7888
TXN002107,CUST0161,1274.92,2026-06-25,13:44:01,Electronics,UK,Wire Transfer,57835.34,DEV7888
TXN004726,CUST0161,722.87,2026-06-26,21:34:01,Travel,UAE,ATM,68664.33,DEV7888
TXN001703,CUST0161,2878.08,2026-06-27,19:11:01,Dining,Germany,POS,1644.82,DEV7888
TXN004420,CUST0161,2215.8,2026-06-27,19:40:01,Grocery,Singapore,Wire Transfer,63377.76,DEV7888
TXN003851,CUST0161,1640.65,2026-06-29,09:16:01,Entertainment,UAE,POS,6581.44,DEV7888
TXN001745,CUST0161,1541.81,2026-06-29,16:15:01,Electronics,Singapore,POS,91474.16,DEV7888
TXN004429,CUST0161,2470.74,2026-07-01,02:07:01,Dining,UAE,POS,58809.9,DEV7888
TXN003097,CUST0162,756.94,2026-05-31,23:26:01,Dining,USA,ATM,4856.34,DEV5930
TXN000729,CUST0162,2920.08,2026-06-02,10:39:01,Dining,UAE,Online,93136.09,DEV3851
TXN003409,CUST0162,2386.93,2026-06-03,09:45:01,Utilities,Australia,POS,60347.54,DEV5930
TXN002596,CUST0162,2094.63,2026-06-05,10:17:01,Utilities,Australia,Online,97005.53,DEV5930
TXN001216,CUST0162,1759.82,2026-06-05,20:11:01,ATM Withdrawal,USA,Mobile Payment,21855.62,DEV5930
TXN003521,CUST0162,881.14,2026-06-07,01:15:01,Entertainment,Germany,ATM,65124.16,DEV5930
TXN003116,CUST0162,2502.03,2026-06-09,20:18:01,Dining,India,Online,43236.1,DEV5930
TXN002649,CUST0162,461.99,2026-06-11,01:26:01,Entertainment,UAE,POS,54375.96,DEV3851
TXN002022,CUST0162,102.32,2026-06-11,03:30:01,Utilities,Singapore,ATM,18987.21,DEV3851
TXN001167,CUST0162,893.3,2026-06-12,11:48:01,Electronics,USA,ATM,42539.81,DEV5930
TXN004284,CUST0162,1947.23,2026-06-13,20:32:01,Fuel,India,Wire Transfer,66692.94,DEV5930
TXN001609,CUST0162,2127.4,2026-06-16,01:04:01,ATM Withdrawal,USA,Online,98975.04,DEV3851
TXN000903,CUST0162,2899.82,2026-06-16,04:03:01,Online Shopping,India,Online,82960.58,DEV3851
TXN003879,CUST0162,2329.93,2026-06-17,18:23:01,Travel,USA,POS,8601.11,DEV3851
TXN000283,CUST0162,2347.93,2026-06-17,18:42:01,Entertainment,UK,Mobile Payment,78362.08,DEV5930
TXN000923,CUST0162,585.96,2026-06-21,16:59:01,Utilities,UK,Mobile Payment,60889.52,DEV5930
TXN000822,CUST0162,1529.73,2026-06-27,23:12:01,Entertainment,Singapore,Online,73002.56,DEV5930
TXN004664,CUST0162,2174.61,2026-06-28,10:47:01,Grocery,Germany,Mobile Payment,6988.25,DEV5930
TXN003850,CUST0162,2156.23,2026-06-30,08:43:01,Online Shopping,USA,Online,46719.74,DEV3851
TXN000821,CUST0163,575.42,2026-06-02,13:55:01,Fuel,Singapore,Online,33440.38,DEV9977
TXN001490,CUST0163,2931.27,2026-06-02,15:49:01,Online Shopping,Germany,ATM,4072.99,DEV1006
TXN001302,CUST0163,2922.94,2026-06-03,12:23:01,Electronics,Australia,Mobile Payment,16664.17,DEV9977
TXN001374,CUST0163,2927.57,2026-06-06,11:31:01,Travel,India,Mobile Payment,38042.66,DEV9977
TXN002832,CUST0163,2136.26,2026-06-08,09:42:01,Utilities,Germany,Wire Transfer,60394.89,DEV9977
TXN004373,CUST0163,1470.48,2026-06-09,14:36:01,Entertainment,Australia,Online,24573.67,DEV9977
TXN003934,CUST0163,49.61,2026-06-09,14:44:01,Utilities,Germany,Wire Transfer,12308.96,DEV9977
TXN003853,CUST0163,2582.8,2026-06-11,11:04:01,Entertainment,UAE,Wire Transfer,88586.17,DEV1006
TXN004519,CUST0163,2466.09,2026-06-11,17:53:01,Fuel,India,Wire Transfer,2460.86,DEV1006
TXN003831,CUST0163,1154.25,2026-06-12,18:08:01,Fuel,Australia,ATM,42290.17,DEV9977
TXN004678,CUST0163,34310.36,2026-06-13,02:39:01,Online Shopping,Germany,POS,68971.47,DEV1006
TXN001500,CUST0163,843.92,2026-06-14,09:20:01,Jewelry,Singapore,POS,7452.36,DEV1006
TXN004452,CUST0163,2626.67,2026-06-15,08:01:01,ATM Withdrawal,UK,Online,64501.06,DEV1006
TXN000011,CUST0163,1312.11,2026-06-15,16:27:01,ATM Withdrawal,UAE,ATM,61975.32,DEV1006
TXN004851,CUST0163,1628.84,2026-06-15,21:16:01,Grocery,Singapore,POS,7689.18,DEV9977
TXN002935,CUST0163,1891.09,2026-06-15,22:21:01,Dining,UAE,Wire Transfer,92592.7,DEV1006
TXN004950,CUST0163,2846.0,2026-06-16,07:02:01,Utilities,Singapore,Online,71817.59,DEV1006
TXN004943,CUST0163,1370.81,2026-06-17,03:36:01,Electronics,UK,ATM,37815.88,DEV1006
TXN002251,CUST0163,1100.33,2026-06-17,05:13:01,Electronics,India,POS,21397.27,DEV1006
TXN001024,CUST0163,876.81,2026-06-18,20:00:01,Dining,Germany,Online,77911.15,DEV1006
TXN004261,CUST0163,2337.02,2026-06-21,11:27:01,Entertainment,Australia,Online,47041.88,DEV1006
TXN001739,CUST0163,1732.4,2026-06-22,12:05:01,Jewelry,UK,Online,86762.92,DEV9977
TXN000391,CUST0163,1125.66,2026-06-22,17:59:01,ATM Withdrawal,India,Mobile Payment,14996.01,DEV9977
TXN003211,CUST0163,2359.23,2026-06-22,18:06:01,Jewelry,Australia,ATM,3936.71,DEV1006
TXN003164,CUST0163,2289.87,2026-06-23,07:40:01,ATM Withdrawal,UK,ATM,15785.24,DEV9977
TXN004865,CUST0163,1472.72,2026-06-24,03:07:01,Electronics,Singapore,POS,82015.63,DEV9977
TXN002908,CUST0163,998.14,2026-06-24,12:50:01,Fuel,Germany,Online,4492.44,DEV1006
TXN004243,CUST0163,2808.71,2026-06-25,04:33:01,Fuel,USA,Wire Transfer,44825.9,DEV1006
TXN001402,CUST0163,1614.0,2026-06-29,22:47:01,Dining,UK,Online,29399.49,DEV9977
TXN004169,CUST0163,1296.19,2026-06-30,04:15:01,Jewelry,Germany,ATM,15274.48,DEV9977
TXN000058,CUST0163,1951.23,2026-06-30,16:37:01,Travel,India,POS,94679.89,DEV1006
TXN004761,CUST0163,1672.91,2026-06-30,20:07:01,Travel,USA,Wire Transfer,64978.55,DEV9977
TXN000426,CUST0164,1974.08,2026-06-01,01:12:01,ATM Withdrawal,Australia,ATM,20279.9,DEV5700
TXN004747,CUST0164,1944.9,2026-06-01,12:13:01,Fuel,Singapore,Online,55333.07,DEV5700
TXN002921,CUST0164,842.84,2026-06-01,13:43:01,ATM Withdrawal,Australia,Online,48483.37,DEV4443
TXN003397,CUST0164,1378.65,2026-06-02,06:59:01,Entertainment,UK,Wire Transfer,47632.09,DEV4443
TXN001863,CUST0164,341.61,2026-06-02,23:04:01,Grocery,USA,Online,53347.43,DEV5700
TXN000157,CUST0164,2154.9,2026-06-04,07:39:01,Travel,India,POS,96487.36,DEV5700
TXN002885,CUST0164,1810.93,2026-06-04,09:53:01,Utilities,UK,Mobile Payment,6730.7,DEV4443
TXN001057,CUST0164,729.17,2026-06-04,10:51:01,Entertainment,Germany,ATM,32869.22,DEV4443
TXN004253,CUST0164,829.75,2026-06-05,01:50:01,Entertainment,Germany,ATM,38965.33,DEV5700
TXN002945,CUST0164,1417.54,2026-06-08,07:52:01,Electronics,Germany,ATM,86122.52,DEV5700
TXN000815,CUST0164,647.28,2026-06-08,08:57:01,Online Shopping,Germany,Wire Transfer,21326.32,DEV5700
TXN002223,CUST0164,2853.59,2026-06-14,03:28:01,Online Shopping,USA,Wire Transfer,2722.29,DEV4443
TXN002318,CUST0164,1129.34,2026-06-15,13:26:01,Fuel,UAE,Online,16179.22,DEV5700
TXN001166,CUST0164,2634.89,2026-06-17,15:29:01,Dining,Australia,ATM,67129.6,DEV4443
TXN004640,CUST0164,675.91,2026-06-17,21:08:01,Utilities,UAE,POS,37093.24,DEV5700
TXN002568,CUST0164,907.44,2026-06-20,07:44:01,Entertainment,UK,ATM,22698.37,DEV4443
TXN002488,CUST0164,1459.52,2026-06-20,09:56:01,Utilities,Australia,Wire Transfer,14358.02,DEV4443
TXN003423,CUST0164,2365.61,2026-06-20,19:20:01,Electronics,UK,ATM,52592.25,DEV5700
TXN004596,CUST0164,964.81,2026-06-22,10:23:01,Entertainment,UK,Mobile Payment,51016.8,DEV5700
TXN004731,CUST0164,435.54,2026-06-26,06:55:01,Electronics,UAE,Mobile Payment,86641.52,DEV5700
TXN001999,CUST0164,2100.94,2026-06-27,08:32:01,ATM Withdrawal,USA,Mobile Payment,61184.45,DEV5700
TXN003284,CUST0164,1111.17,2026-06-27,15:03:01,Online Shopping,USA,Wire Transfer,18174.94,DEV5700
TXN001034,CUST0164,1382.79,2026-06-27,21:25:01,Electronics,Singapore,POS,15041.7,DEV4443
TXN002085,CUST0164,939.27,2026-07-01,07:05:01,Electronics,UAE,Mobile Payment,44099.1,DEV5700
TXN003344,CUST0165,458.01,2026-06-05,10:07:01,ATM Withdrawal,USA,Wire Transfer,80186.32,DEV8618
TXN002892,CUST0165,968.98,2026-06-06,19:22:01,Dining,India,POS,81038.27,DEV8618
TXN000130,CUST0165,1040.1,2026-06-15,15:51:01,ATM Withdrawal,Australia,Mobile Payment,19014.35,DEV6279
TXN002380,CUST0165,2626.38,2026-06-17,16:10:01,Electronics,India,Online,2084.25,DEV8618
TXN002619,CUST0165,77.49,2026-06-18,13:32:01,Online Shopping,USA,Wire Transfer,98152.54,DEV6279
TXN000759,CUST0165,1858.38,2026-06-18,14:08:01,Online Shopping,Germany,Wire Transfer,77764.63,DEV8618
TXN001050,CUST0165,1390.7,2026-06-18,19:16:01,Jewelry,USA,POS,89687.12,DEV6279
TXN002686,CUST0165,988.18,2026-06-19,05:45:01,Travel,UAE,Mobile Payment,37592.13,DEV8618
TXN000799,CUST0165,2816.89,2026-06-20,20:12:01,Jewelry,Germany,ATM,13050.05,DEV8618
TXN002376,CUST0165,235.03,2026-06-21,02:23:01,Grocery,Singapore,Wire Transfer,93768.86,DEV6279
